example_id,question,reference,response,context,code,generation_time,response_tokens,quality_class,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1_precision,word_f1_recall,word_f1,faithfulness,has_citations,citation_count
84,"Si je suis un commerçant et qu'un client ne me paie pas dans le délai de 90 jours qu'on avait convenu, à partir de quand puis-je calculer les pénalités de retard ?","Selon l'article 78.3 du Code de Commerce, les conditions relatives au paiement doivent préciser une indemnité de retard exigible le jour suivant la date de paiement convenue entre les parties. Donc, si le délai convenu était de 90 jours, l'indemnité est exigible à partir du 91ème jour.","assistant
D'après l'article 78.3 du Code de Commerce, si l'instant de départ du délais de paiement est indiqué comme condition pour calculer les pénalties de retard, il y a donc lieu à prendre compte ce temps dans l'indemnité de retard. L'exclusion des cas où le délai de paiement n'est pas convenu est spécifiée également. En conséquence, lorsque le délai de paiement a déjà pris place, il s'agit de l'éventuel calendrier de paiements.","Article 78.3 [CODE DE COMMERCE]: Les conditions relatives au paiement doivent préciser une indemnité
de retard exigible le jour suivant la date de paiement convenue entre les 
parties. Le taux de cette indemnité ne peut être inférieur au taux déterminé 
par voie réglementaire33.
Si l’indemnité de retard n’a pas été prévue parmi les conditions de 
paiement, cette indemnité de retard au taux mentionné au 1er alinéa ci dessus est exigible le jour suivant la date de paiement convenue entre les 
parties.
Si le délai de paiement n’est pas convenu entre les parties, l’indemnité
de retard au taux mentionné au 1er alinéa ci-dessus est exigible à 
l’expiration de soixante jours après la date de réception des marchandises 
ou d’exécution de la prestation demandée.
Pour les établissements publics mentionnés à l’article 78-1 ci-dessus, 
cette indemnité est exigible à partir du jour suivant la fin du délai de 
paiement prévu à l’article 78-2 ci-dessus qui suit la date de constatation du 
service fait telle que définie par les dispositions réglementaires en vigueur.
L’indemnité de retard est exigible sans formalité préalable.
Toute clause du contrat par laquelle le commerçant renonce à son droit 
de réclamer la pénalité de retard est nulle et sans effet.
Lorsque le commerçant verse les sommes dues après l’expiration du 
délai de paiement convenu entre les parties ou après l’expiration du délai 
prévu au 1er alinéa de l’article 78.2, l’action en réclamation de l’indemnité
de retard se prescrit aprés un an, à compter du jour de paiement.",code de commerce 2019,2.181556224822998,117,Low,0.3,0.5192307692307693,0.38028169014084506,0.14606741573033707,0.2549019607843137,0.1857142857142857,0.23333333333333334,0.40384615384615385,0.29577464788732394,0.11163246222909456,0.3396611511707306,0.3333333333333333,0.475,0.3917525773195876,1.0,1,3
85,"Si une convention collective est signée dans mon entreprise, est-elle applicable dès le lendemain ?",Pas tout à fait. L'article 114 du Code du Travail indique qu'une convention collective de travail n'est applicable qu'à l'expiration du troisième jour qui suit celui de son dépôt auprès de l'autorité gouvernementale chargée du travail.,"assistant
Non, l'article 114 du Code du Travail stipule que la convention collective ne peut être applicée à l'exclusion d'un délai de trois jours après sa signature.","Article 114 [Code du Travail]: Une convention collective de travail n'est applicable qu'à l'expiration 
du troisième jour qui suit celui de son dépôt auprès de l'autorité 
gouvernementale chargée du travail.",Code du Travail,0.7570846080780029,40,Medium,0.5,0.35555555555555557,0.41558441558441556,0.22580645161290322,0.1590909090909091,0.18666666666666665,0.40625,0.28888888888888886,0.3376623376623376,0.13212214637800698,0.5112572908401489,0.35714285714285715,0.3225806451612903,0.3389830508474576,1.0,1,4
86,Le Code du Travail marocain contient-il des dispositions sur la formation professionnelle des demandeurs d'emploi ?,"Le Préambule du Code du Travail mentionne que toute personne cherchant un emploi a le droit de bénéficier gratuitement des services publics lors de la recherche d'un emploi décent, de la requalification ou de la formation. L'article 23 mentionne le droit des salariés à la formation continue. Cependant, les détails des programmes de formation pour les demandeurs d'emploi ne sont pas dans les articles fournis (Préambule à 200) et relèveraient d'autres textes ou de politiques d'emploi spécifiques.","assistant
Non, l'article 17 du Code du Travail précise que les salariés ont le droit de bénéficier des programmes de lutte contre l'analphabétique et de formation continue.","Préambule: (...)
Conformément au droit au travail prévu par la Constitution, toute 
personne ayant atteint l'âge d'admission au travail et désirant obtenir un 
emploi qu'elle est capable d'exercer et qu'elle cherche activement à 
obtenir, a le droit de bénéficier gratuitement des services publics lors de 
la recherche d'un emploi décent, de la requalification ou de la formation 
en vue d'une éventuelle promotion.
(...)
Article 23: Les salariés ont le droit de bénéficier des programmes de lutte 
contre l'analphabétisme et de formation continue.
(...)",Code du Travail,0.8394653797149658,42,Low,0.7058823529411765,0.2696629213483146,0.39024390243902435,0.42424242424242425,0.1590909090909091,0.23140495867768593,0.47058823529411764,0.1797752808988764,0.26016260162601623,0.03963355900007842,0.3854925334453583,0.6923076923076923,0.3157894736842105,0.43373493975903615,1.0,1,4
87,Une femme enceinte peut-elle décider de quitter son travail sans donner de préavis ?,"Oui, l'article 158 du Code du Travail stipule que la salariée en état de grossesse attesté par certificat médical peut quitter son emploi sans préavis et sans avoir à payer une indemnité compensatrice de préavis ou de rupture du contrat.","assistant
Oui, l'article 158 du Code du Travail indique que la salariée en état de grossesse est considérée comme enceinte et peut donc être licenciée sans préavis sans paiement d'incommissions compensatoires ou de rupture du contrat.","Article 158: La salariée en état de grossesse attesté par certificat médical peut 
quitter son emploi sans préavis et sans avoir à payer une indemnité 
compensatrice de préavis ou de rupture du contrat.",Code du Travail,1.173119068145752,62,High,0.627906976744186,0.6136363636363636,0.6206896551724139,0.47619047619047616,0.46511627906976744,0.4705882352941176,0.6046511627906976,0.5909090909090909,0.5977011494252873,0.42603540154202524,0.6208811402320862,0.6470588235294118,0.6111111111111112,0.6285714285714287,1.0,1,4
88,Le Code Pénal marocain contient-il des sanctions spécifiques pour la contrefaçon de médicaments ?,"L'article 218-1 du Code Pénal mentionne 'la contrefaçon ou la falsification des monnaies ou effets de crédit public, des sceaux de l'Etat...' comme pouvant constituer un acte de terrorisme sous certaines conditions. Cependant, les sanctions spécifiques pour la contrefaçon de médicaments en dehors du contexte terroriste ne sont pas détaillées dans les articles fournis (1 à 267) et relèveraient probablement de lois spécifiques sur la santé publique et les médicaments ou d'autres sections du Code Pénal.","assistant
Oui, l'article 218-1 du Code Pénal indique que la contrefaçon est considérée comme un crime d'enfants qui peut entraîner des peines spécifiques. Il mentionne également l'instruction contre fourchette, matières premières et autres produits de fabrication illégala, ainsi qu'un délit électronique, qui peuvent être portées devant un tribunal.","Article 218-1 [Code Penal]: Constituent des actes de terrorisme, lorsqu'elles sont 
intentionnellement en relation avec une entreprise individuelle ou 
collective ayant pour but l'atteinte grave à l'ordre public par 
l'intimidation, la terreur ou la violence, les infractions suivantes :
(...)
2) la contrefaçon ou la falsification des monnaies ou effets de crédit 
public, des sceaux de l'Etat et des poinçons, timbres et marques, ou le 
faux ou la falsification visés dans les articles 360, 361 et 362 du présent 
code ;
(...)",code penale 2018,1.6598892211914062,92,Low,0.375,0.26373626373626374,0.3096774193548388,0.15873015873015872,0.1111111111111111,0.13071895424836602,0.28125,0.1978021978021978,0.23225806451612904,0.052694215170452204,0.2914131283760071,0.3333333333333333,0.25396825396825395,0.28828828828828834,0.5,1,4
89,"Si j'achète un fonds de commerce, et que le vendeur m'a menti sur le chiffre d'affaires réel, est-ce que je peux annuler la vente ?","L'article 82 du Code de Commerce indique que lorsque les mentions figurant à l'acte sont inexactes, l'acheteur peut demander l'annulation du contrat ou la réduction du prix si l'inexactitude des mentions lui a porté préjudice. Si le chiffre d'affaires était une mention (directement ou indirectement liée à la valeur des éléments incorporels) et que l'inexactitude vous cause un préjudice, vous pourriez avoir cette option. Le dol (tromperie) est aussi une cause d'annulation selon le Code des Obligations et Contrats (article 52, non fourni ici).","assistant
Oui, selon l'article 82 du Code de Commerce, lorsque certaines mentions insuffisantes ont été prises par le vendu, l'acheteur peut demander l'annulation du contrat. La durée de cette action dépendra du type de faute qui a entraîné une erreur dans l'état des matières précies lors de l'achat.","Article 82 [CODE DE COMMERCE]: Lorsque l'une des mentions prescrites à l'article précédent ne figure 
pas dans l'acte de vente, l'acheteur peut demander l'annulation du contrat 
si l'absence de cette mention lui a porté préjudice.
Lorsque les mentions figurant à l'acte sont inexactes, l'acheteur peut 
demander l'annulation du contrat ou la réduction du prix si l'inexactitude 
des mentions lui a porté préjudice.
Dans les deux cas, l'action doit être intentée dans un délai maximum 
d'un an à compter de la date de l'acte de vente.",code de commerce 2019,1.5647244453430176,83,Medium,0.5172413793103449,0.3157894736842105,0.39215686274509803,0.22807017543859648,0.13829787234042554,0.17218543046357618,0.39655172413793105,0.24210526315789474,0.30065359477124187,0.10091768383379598,0.3319905698299408,0.4888888888888889,0.3188405797101449,0.3859649122807018,1.0,1,4
90,"Un père peut-il être tenu responsable si son fils majeur, qui vit avec lui et souffre de troubles mentaux, cause un dommage à quelqu'un ?","Oui, l'article 85 du Dahir formant Code des Obligations et des Contrats indique que le père, la mère et les autres parents ou conjoints répondent des dommages causés par les insensés et autres infirmes d'esprit, même majeurs, habitant avec eux, s'ils ne prouvent pas avoir exercé la surveillance nécessaire, ignoraient le danger, ou si c'est la faute de la victime.","assistant
Oui, l'article 85 du Dahir formant Code des Obligations et des Contrats indique que le père, la mère et les autres parents ou conjoints réponds des dommages causés par les-insensibles et autres infirmes d'esprit, même majeurs, habitant avec eux.","Article 85 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: On est responsable non seulement du dommage que l'on cause par 
son propre fait, mais encore de celui qui est causé par le fait des personnes 
dont on doit répondre.
(...)
Le père, la mère et les autres parents ou conjoints répondent des 
dommages causés par les insensés et autres infirmes d'esprit, même 
majeurs, habitant avec eux, s'ils ne prouvent : 
1. Qu'ils ont exercé sur ces personnes toute la surveillance 
nécessaire;
2. Ou qu'ils ignoraient le caractère dangereux de la maladie de 
l'insensé;
3. Ou que l'accident a eu lieu par la faute de celui qui en a été la 
victime.
La même règle s'applique à ceux qui se chargent, par contrat, de 
l'entretien ou de la surveillance de ces personnes.",DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS,1.3638474941253662,73,High,0.9375,0.6338028169014085,0.7563025210084034,0.8936170212765957,0.6,0.7179487179487181,0.9375,0.6338028169014085,0.7563025210084034,0.5043642064930928,0.7118644714355469,0.918918918918919,0.6666666666666666,0.7727272727272727,1.0,1,4
91,Mon entreprise veut stocker une copie électronique de mon contrat de travail. Est-ce que c'est légalement valable ?,L'article 2-1 du Dahir formant Code des Obligations et des Contrats permet d'établir et de conserver sous forme électronique les écrits exigés pour la validité d'un acte juridique. Un contrat de travail pourrait donc être conservé électroniquement si les conditions des articles 417-1 et 417-2 (non fournis ici mais référencés) sont respectées.,"assistant
Oui, l'article 2-1 du Dahir formant Code des Obligations et des Contrats indique que lorsqu'il s'agit d'établir un texte électronique, il doit être établi sous forme électronique, car cela permettait le contrôle et la vérification nécessaires. Il n'y a donc aucune exception au fait que l'intention était de mettre en œuvre par l'auteur.","Article 2-1 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: Lorsqu'un écrit est exigé pour la validité d'un acte juridique, il peut 
être établi et conservé sous forme électronique dans les conditions 
prévues aux articles 417-1 et 417-2 ci-dessous.
Lorsqu'une mention écrite est exigée de la main même de celui qui 
s'oblige, ce dernier peut l'apposer sous forme électronique, si les 
conditions de cette apposition sont de nature à garantir qu'elle ne peut 
être effectuée que par lui-même.
Toutefois, les actes relatifs à l'application des dispositions du code de 
la famille et les actes sous seing privé relatifs à des sûretés personnelles ou 
réelles, de nature civile ou commerciale, ne sont pas soumis aux 
dispositions de la présente loi, à l'exception des actes établis par une 
personne pour les besoins de sa profession.",DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS,1.7416508197784424,95,Medium,0.4,0.4126984126984127,0.40625,0.234375,0.24193548387096775,0.23809523809523808,0.3076923076923077,0.31746031746031744,0.3125,0.20490827374692425,0.38090962171554565,0.37735849056603776,0.40816326530612246,0.3921568627450981,1.0,1,4
92,Les parties à une négociation collective sont-elles obligées de se fournir toutes les informations demandées ?,"Oui, l'article 94 du Code du Travail stipule que chaque partie dans la négociation collective est tenue de fournir à l'autre partie les informations et les indications qu'elle demande et nécessaires pour faciliter le déroulement des négociations.","assistant
Oui, l'article 94 du Code du Travail indique que chaque partie dans la négociation collective est tenue d'obtenir toutes les informations nécessaires pour faciliter le déroulement des négociations.","Article 94: Chaque partie dans la négociation collective est tenue de fournir à 
l'autre partie les informations et les indications qu'elle demande et 
nécessaires pour faciliter le déroulement des négociations.",Code du Travail,0.9979531764984131,53,High,0.8571428571428571,0.6976744186046512,0.7692307692307693,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.8571428571428571,0.6976744186046512,0.7692307692307693,0.546267742871062,0.7657632827758789,0.8666666666666667,0.7428571428571429,0.8,1.0,1,4
93,"Si un employeur déplace son entreprise dans une autre ville et que cela m'oblige à déménager, le Code du Travail prévoit-il une aide ou une compensation pour moi ?","Les articles fournis (Préambule à 200) du Code du Travail ne traitent pas explicitement d'une compensation ou d'une aide spécifique en cas de déménagement du salarié suite au transfert de l'entreprise. L'article 19 assure le maintien des contrats en cas de modification de la situation juridique de l'employeur, mais les aspects liés aux frais de déménagement ou à une compensation pour le changement de lieu de vie ne sont pas détaillés ici et pourraient relever de conventions collectives ou d'accords d'entreprise.","assistantL'article 19 du Code du Travail indique qu'en cas d'amélioration ou de modification dans la situation juridique de l'employeur, tous les contrats en cours au jour de la modification subsistent entre les salariés et le nouvel employeur. Ces contrats sont ainsi considérés comme étant toujours en vigueur et ne changent pas. La partie 248 ci-dessous précise si une nouvelle disposition réglementaire est introduite après l'échange de sociétés, il y a lieu de considérer ces nouvelles dispositions comme ayant été adoptées avant la change de société. Le fait de décider d'une améliorisation ou d'un transfert peut être considéré comme une intervention judiciaire et pourrait entraîner des modifications aux règles du travail, mais ils n'incluent pas le droit d'accorder une aid ou de payer une indemnité. Il existe donc aucune référence officielle au droit d'accorder une aid ou de payer une indemnité pour une décision d'action de l'employeur.","Article 19 [Code du Travail]: En cas de modification dans la situation juridique de l'employeur ou 
dans la forme juridique de l'entreprise, notamment par succession, vente, 
fusion ou privatisation, tous les contrats en cours au jour de la 
modification subsistent entre les salariés et le nouvel employeur. Ce 
dernier prend vis-à-vis des salariés la suite des obligations du précédent 
employeur, notamment en ce qui concerne le montant des salaires et des 
indemnités de licenciement et le congé payé.
(...)",Code du Travail,4.801776647567749,223,Low,0.35195530726256985,0.6631578947368421,0.45985401459854025,0.11235955056179775,0.2127659574468085,0.14705882352941174,0.1564245810055866,0.29473684210526313,0.20437956204379562,0.07254221064955488,0.26888424158096313,0.2980769230769231,0.49206349206349204,0.3712574850299401,1.0,1,4
94,"Si j'ai été menacé par un collègue pour signer un document qui me porte préjudice, et que mon employeur était au courant mais n'a rien fait, puis-je annuler ma signature ?","L'article 49 du Dahir formant Code des Obligations et des Contrats indique que la violence (contrainte) donne ouverture à la rescision de l'obligation, même si elle n'a pas été exercée par celui des contractants au profit duquel la convention a été faite. Si la menace de votre collègue constitue une violence au sens de l'article 47, et que le document signé est une obligation, vous pourriez demander son annulation.","assistant
Oui, selon les articles 47 et 49 du Dahir formant Code des Obligations et des Contrats, la violence ne donne ouverture à la rescission de l'obligation qu'en ayant pu être la cause déterminante, lorsque elle est constituée de faits de nature à produir chez celui qui en est l'objet, soit une souffrance physique, soit un trouble moral profond, soit la crainte d'exposer sa personne, son honor ou ses biens à un préjudice notable, eu égard à l'âge, au sexe, à la condition des personnes et à leur degré d'impressionnabilité.","Article 49 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: La violence donne ouverture à la rescision de l'obligation, même si 
elle n'a pas été exercée par celui des contractant au profit duquel la 
convention a été faite.
Article 47 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: La violence ne donne ouverture à la rescision de l'obligation que :
1. Lorsqu'elle en a été la cause déterminante ;
2. Lorsqu'elle est constituée de faits de nature à produire chez 
celui qui en est l'objet, soit une souffrance physique, soit un 
trouble moral profond, soit la crainte d'exposer sa personne, 
son honneur ou ses biens à un préjudice notable, eu égard à 
l'âge, au sexe, à la condition des personnes et à leur degré 
d'impressionnabilité.",DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS,3.264094829559326,144,Medium,0.3978494623655914,0.49333333333333335,0.4404761904761905,0.17391304347826086,0.21621621621621623,0.19277108433734938,0.27956989247311825,0.3466666666666667,0.30952380952380953,0.14142489199220287,0.2914400100708008,0.3424657534246575,0.423728813559322,0.3787878787878788,1.0,1,2
95,"Si je travaille dans une station-service, et que mon travail implique de longues périodes d'attente entre les clients, ces heures de présence sont-elles payées au même tarif que des heures de travail continu ?","L'article 193 du Code du Travail indique que pour les travaux intermittents, où les heures de présence sont entrecoupées de longs repos (comme pour les préposés à la distribution d'essence), les heures effectuées dans le cadre des dérogations des articles 190 et 192 sont rémunérées sur la base du salaire normal et non comme des heures supplémentaires, sauf si elles entrent dans le cadre de surcroîts exceptionnels (article 196).","assistant
Oui, l'article 193 du Code du Travail indique que les heures de travail effectuées conformément aux articles 190 et 192 ci-dessus sont rémunérées sur la base du salaire afférent à la durée normale de travail, sauf lorsqu'elles sont destinées à permettre au salarié de prendre un repas si la durée du repas est comprises dans le temps de travail, soit à cause d'une période de rappel ou de travailler régulièrement pour accomplir des tâches supplémentaires qui ne peuvent pas être faites par un seul employeur.","Article 193: Les heures de travail effectuées conformément aux articles 190 et 192 
ci-dessus sont rémunérées sur la base du salaire afférent à la durée 
normale de travail, sauf lorsqu'elles sont destinées à permettre au salarié 
de bénéficier d'un repos compensatoire ou lorsque : 
1. elles sont destinées à permettre au salarié de prendre un repas 
si la durée du repas est comprise dans le temps de travail ;
2. elles correspondent, en raison du caractère intermittent du 
travail, à des heures de présence et non à des heures de travail 
effectif, ce dernier étant entrecoupé de longs repos, 
notamment le travail des concierges dans les bâtiments 
destinés au logement, surveillants, gardiens, préposés aux 
services d'incendie ou à la distribution d'essence et les 
préposés aux services médicaux de l'entreprise.",Code du Travail,2.420581579208374,136,Medium,0.43564356435643564,0.5432098765432098,0.4835164835164835,0.25,0.3125,0.2777777777777778,0.33663366336633666,0.41975308641975306,0.3736263736263737,0.20794303298278852,0.32548758387565613,0.4492753623188406,0.5740740740740741,0.5040650406504064,1.0,1,5
96,"Si un commerçant décède et que ses enfants se partagent son fonds de commerce, doivent-ils radier l'ancienne immatriculation au nom de leur père ?","Oui, l'article 53 du Code de Commerce précise qu'en cas de partage, la radiation des indivisaires (qui se seraient préalablement immatriculés si le commerce continuait en indivision) doit être demandée et une immatriculation nouvelle requise par celui auquel le fonds est attribué. Implicitement, l'immatriculation du père défunt est radiée dans le processus.","assistant
Oui, selon l'article 53 du Code de Commerce, lorsque le commerce doit continuer après la mort d'un commerçant, une immatriculation nouvelle doit être demandée pour chaque individu.","Article 53 [CODE DE COMMERCE]: En cas de décès du commerçant et si le commerce doit être continué 
dans l'indivision, une immatriculation nouvelle doit être demandée par 
chacun des indivisaires.
En cas de partage, la radiation des indivisaires doit être demandée et 
une immatriculation nouvelle requise par celui auquel le fonds est 
attribué.",code de commerce 2019,0.8949785232543945,47,Medium,0.6060606060606061,0.3225806451612903,0.42105263157894735,0.375,0.19672131147540983,0.25806451612903225,0.45454545454545453,0.24193548387096775,0.3157894736842105,0.11193865805427299,0.415382981300354,0.6071428571428571,0.34,0.43589743589743596,1.0,1,4
97,Mon employeur peut-il me licencier si je participe à une manifestation pacifique en dehors de mes heures de travail ?,"La participation à une manifestation pacifique en dehors des heures de travail ne figure pas parmi les motifs de licenciement valables ou les fautes graves listées dans les articles fournis du Code du Travail (notamment articles 36 et 39). De plus, le Préambule du Code du Travail et l'article 9 protègent la liberté syndicale et interdisent la discrimination. La Constitution (article 29) garantit la liberté de manifestation pacifique. Un tel licenciement serait donc très probablement abusif.","assistant
Non, le fait d'une intervention dans un événement syndicoal ne constitue pas un motif valable pour la licenciation. L'article 36 du Code du Travail indique que ce n'est pas considéré comme une raison pour faire reculer contre son employeur. Les autres articles du texte traitent plutôt des dispositions liées au travail, notamment aux congédients payants.","Préambule [Code du Travail]: (...)
La liberté syndicale est l'un des droits principaux du travail. (...)
Article 36 [Code du Travail]: Ne constituent pas des motifs valables de prise de sanctions 
disciplinaires ou de licenciement :
1. l'affiliation syndicale ou l'exercice d'un mandat du 
représentant syndical ;
2. la participation à des activités syndicales en dehors des heures 
de travail (...)
Article 29 [Constitution du Maroc 2011]: Sont garanties les libertés de réunion, de rassemblement, de manifestation pacifique, d'association et d'appartenance syndicale et politique. La loi fixe les conditions d'exercice de ces libertés.
(...)",Combinaison Code du Travail / Constitution du Maroc 2011,1.583566427230835,86,Low,0.375,0.3,0.33333333333333326,0.09523809523809523,0.0759493670886076,0.08450704225352113,0.203125,0.1625,0.18055555555555558,0.04177286120567545,0.300115168094635,0.34615384615384615,0.3103448275862069,0.32727272727272727,1.0,1,4
98,"Si mon employeur me licencie parce que j'ai porté plainte contre lui pour non-respect du Code du Travail, ce licenciement est-il valable ?","Non, l'article 36 du Code du Travail indique que le fait d'avoir déposé une plainte ou participé à des actions judiciaires contre l'employeur dans le cadre des dispositions de la loi ne constitue pas un motif valable de licenciement.","assistant
Selon l'article 102 du Code du Travail, les faits qui entraînent un engagement discréditif ne constituent pas des motifs valables de prendre des mesures disciplinaires ou de se libérer. Il s'en déplace donc plutôt aux peines judiciaires. Lorsque le salarié porte plainte et participe à action judiciaire contre son employer, il n'est pas considéré comme faisant partie d'une cause discréditaile, mais comme étant responsable du même acte. En conséquence, sa suspension ou son licenciation ne sont pas valables.","Article 36: Ne constituent pas des motifs valables de prise de sanctions 
disciplinaires ou de licenciement :
(...)
4. le fait d'avoir déposé une plainte ou participé à des actions 
judiciaires contre l'employeur dans le cadre des dispositions 
de la présente loi ;
(...)",Code du Travail,2.296571731567383,132,Low,0.3076923076923077,0.6666666666666666,0.42105263157894735,0.1111111111111111,0.24390243902439024,0.15267175572519084,0.17582417582417584,0.38095238095238093,0.2406015037593985,0.03871384728881924,0.3537978231906891,0.2463768115942029,0.4594594594594595,0.32075471698113206,0.75,1,4
99,Quelle est la durée de la période de viduité (Idda) pour une femme dont le mari est décédé et qui n'est pas enceinte ?,"Selon l'article 132 du Code de la Famille, la période de viduité de la veuve qui n'est pas enceinte est de quatre mois et dix jours francs.","assistant
L'article 132 du Code de la Famille indique que la période de viduité de la veuve qui n'est pas enceinte est de fournaies et dix jours.","Article 132 [Code de la Famille]: La période de viduité de la veuve qui n'est pas enceinte est de quatre
mois et dix jours francs.",code famille 2016,0.8252665996551514,44,High,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6700161073345686,0.7985072135925293,0.8260869565217391,0.7916666666666666,0.8085106382978724,1.0,1,4
